"ID","Name","Date","Maximum.Wind","dLat","dLong","angle","direction"
"AL111936","            UNNAMED",19360828,70,1.9,-12.3,171.218837265615,"West"
"AL121936","            UNNAMED",19360907,35,0.399999999999999,-5.39999999999998,175.763605200941,"West"
"AL131936","            UNNAMED",19360908,105,39.1,22.9,59.643443228344,"Northeast"
"AL141936","            UNNAMED",19360909,45,9.8,-6.60000000000002,123.959059819676,"Northwest"
"AL151936","            UNNAMED",19360918,90,29.3,-0.100000000000023,90.1955479762709,"North"
"AL161936","            UNNAMED",19361009,35,-4.3,-1.39999999999998,251.96571443287,"South"
"AL171936","            UNNAMED",19361202,55,13,-24,151.557071375637,"Northwest"
"AL011937","            UNNAMED",19370729,60,21.1,19.8,46.8205243337956,"Northeast"
"AL021937","            UNNAMED",19370802,55,20.4,15.8,52.2418668589162,"Northeast"
"AL031937","            UNNAMED",19370824,60,18,-31.7,150.411078248496,"Northwest"
"AL041937","            UNNAMED",19370909,85,30.2,-10.9,109.845889643305,"North"
"AL051937","            UNNAMED",19370910,60,12.4,-0.5,92.3090627890257,"North"
"AL061937","            UNNAMED",19370913,110,38.5,25.1,56.8977381947839,"Northeast"
"AL071937","            UNNAMED",19370916,50,7,12.4,29.4454287299256,"Northeast"
"AL081937","            UNNAMED",19370920,85,48.8,-2.69999999999999,93.1668246089054,"North"
"AL091937","            UNNAMED",19370926,65,37.4,44.7,39.9188534612654,"Northeast"
"AL101937","            UNNAMED",19371002,40,8.7,-4.19999999999999,115.769327624339,"Northwest"
"AL111937","            UNNAMED",19371018,70,4.4,-13.5,161.94786806076,"West"
"AL011938","            UNNAMED",19380101,70,-16.5,-5.39999999999998,251.878139752099,"South"
"AL021938","            UNNAMED",19380808,60,1.7,-10.5,170.803344108371,"West"
"AL031938","            UNNAMED",19380810,85,21.8,-34.6,147.786701449187,"Northwest"
"AL041938","            UNNAMED",19380823,105,10.2,-26.6,159.020246797265,"West"
"AL051938","            UNNAMED",19380909,35,9.5,-19.7,154.255077789284,"Northwest"
"AL061938","            UNNAMED",19380909,140,32.2,-57.6,150.79359701688,"Northwest"
"AL071938","            UNNAMED",19381010,50,13.9,-8.60000000000002,121.745287422355,"Northwest"
"AL081938","            UNNAMED",19381016,35,-2,-13.6,188.365886124033,"West"
"AL091938","            UNNAMED",19381107,60,-1.1,-10.6,185.924581981982,"West"
"AL011939","            UNNAMED",19390612,55,23.2,4.5,79.0229023352564,"North"
"AL021939","            UNNAMED",19390807,65,19.9,-10.1,116.909510631308,"Northwest"
"AL031939","            UNNAMED",19390815,55,24.6,15.5,57.785737733655,"Northeast"
"AL041939","            UNNAMED",19390923,45,13.5,7.5,60.9453959009228,"Northeast"
"AL051939","            UNNAMED",19391011,120,36,14.5,68.0615195322935,"North"
"AL061939","            UNNAMED",19391028,80,22,17,52.3057595333108,"Northeast"
"AL011940","            UNNAMED",19400519,55,21.5,9.5,66.1612598168283,"Northeast"
"AL021940","            UNNAMED",19400803,85,7.2,-10.2,144.782407031807,"Northwest"
"AL031940","            UNNAMED",19400805,85,18.1,-17,133.204993262664,"Northwest"
"AL041940","            UNNAMED",19400826,95,24.6,2.10000000000002,85.1207262169932,"North"
"AL051940","            UNNAMED",19400907,85,34.3,10.3,73.2854319419499,"North"
"AL061940","            UNNAMED",19400918,45,20,-7,109.290046219189,"North"
"AL071940","            UNNAMED",19400922,85,11.2,7.39999999999998,56.5466905459274,"Northeast"
"AL081940","            UNNAMED",19401020,70,0.800000000000001,-6.19999999999999,172.647620640108,"West"
"AL091940","            UNNAMED",19401024,70,27.2,31.5,40.8103479036977,"Northeast"
"AL011941","            UNNAMED",19410911,50,2.7,-9.60000000000002,164.291362170984,"West"
"AL021941","            UNNAMED",19410917,110,34.5,22,57.475109712209,"Northeast"
"AL031941","            UNNAMED",19410918,70,14.2,12.7,48.1916266565543,"Northeast"
"AL041941","            UNNAMED",19410923,115,7.1,-35,168.532748372967,"West"
"AL051941","            UNNAMED",19411003,105,15.8,8.39999999999998,62.0028526387574,"Northeast"
"AL061941","            UNNAMED",19411015,45,7.7,-13,149.361414661813,"Northwest"
"AL011942","            UNNAMED",19420803,50,6.3,-13.8,155.462271523422,"Northwest"
"AL021942","            UNNAMED",19420817,70,18,-2,96.3401917459099,"North"
"AL031942","            UNNAMED",19420823,100,18.2,-30.5,149.174571976356,"Northwest"
"AL041942","            UNNAMED",19420825,95,5,1.30000000000001,75.4257838019611,"North"
"AL051942","            UNNAMED",19420915,45,4.3,-32.2,172.393701672352,"West"
"AL061942","            UNNAMED",19420918,45,14,10,54.4623222080256,"Northeast"
"AL071942","            UNNAMED",19420927,45,6.6,-0.600000000000023,95.194428907735,"North"
"AL081942","            UNNAMED",19420930,60,27.1,20.5,52.8940410314798,"Northeast"
"AL091942","            UNNAMED",19421010,45,5.8,-5.5,133.479230338856,"Northwest"
"AL101942","            UNNAMED",19421013,45,18.6,10.9,59.6287801262265,"Northeast"
"AL111942","            UNNAMED",19421105,95,-2.5,-17.8,187.994864730763,"West"
"AL011943","            UNNAMED",19430725,90,5,-10.3,154.106353005772,"Northwest"
"AL021943","            UNNAMED",19430813,50,21.2,-7.39999999999998,109.241878278024,"North"
"AL031943","            UNNAMED",19430819,120,38.5,13.5,70.6768156818382,"North"
"AL041943","            UNNAMED",19430901,105,25,5.5,77.5925814725993,"North"
"AL051943","            UNNAMED",19430913,45,28,28.8,44.1930705448976,"Northeast"
"AL061943","            UNNAMED",19430915,85,5.7,1.89999999999998,71.5650511770782,"North"
"AL071943","            UNNAMED",19430928,55,12.5,-11.4,132.364815417549,"Northwest"
"AL081943","            UNNAMED",19431001,60,29,5.19999999999999,79.8343051204573,"North"
"AL091943","            UNNAMED",19431011,95,24.3,-6.5,104.975434413662,"North"
"AL101943","            UNNAMED",19431020,40,2.3,0,90,"North"
"AL011944","            UNNAMED",19440713,70,24.6,18.8,52.6119375967149,"Northeast"
"AL021944","            UNNAMED",19440724,55,3.8,-25,171.357197419995,"West"
"AL031944","            UNNAMED",19440730,70,19.8,1.10000000000002,86.8201698801357,"North"
"AL041944","            UNNAMED",19440816,105,8.4,-38.7,167.75366714032,"West"
"AL051944","            UNNAMED",19440818,50,5.1,-14.8,160.98632561147,"West"
"AL061944","            UNNAMED",19440909,55,7,8.19999999999999,40.4860115419988,"Northeast"
"AL071944","            UNNAMED",19440909,125,31.2,11.5,69.7666308734373,"North"
"AL081944","            UNNAMED",19440919,70,-2.8,-10.4,195.068488159492,"West"
"AL091944","            UNNAMED",19440921,85,44.3,19.1,66.6766502289532,"Northeast"
"AL101944","            UNNAMED",19440930,45,10.7,7.10000000000002,56.4336812654266,"Northeast"
"AL111944","            UNNAMED",19440930,40,6.1,0.300000000000011,87.1844433157887,"North"
"AL121944","            UNNAMED",19441011,70,3,24.4,7.00938425662125,"East"
"AL131944","            UNNAMED",19441012,125,50,46.5,47.0771747651628,"Northeast"
"AL141944","            UNNAMED",19441101,60,-0.899999999999999,-0.5,240.945395900923,"Southwest"
"AL011945","            UNNAMED",19450620,85,45.5,61.7,36.4065189764273,"Northeast"
"AL021945","            UNNAMED",19450719,35,1.2,-6.89999999999998,170.134193056916,"West"
"AL031945","            UNNAMED",19450802,50,5.1,-13,158.57954088079,"West"
"AL041945","            UNNAMED",19450817,60,4.6,-23.7,169.015872671174,"West"
"AL051945","            UNNAMED",19450824,100,11.6,-3.5,106.789830371185,"North"
"AL061945","            UNNAMED",19450829,60,3.4,-9.69999999999999,160.683647180496,"West"
"AL071945","            UNNAMED",19450903,35,10.9,-7.29999999999995,123.811200071748,"Northwest"
"AL081945","            UNNAMED",19450909,50,18.1,-8.39999999999998,114.895467545269,"Northwest"
"AL091945","            UNNAMED",19450912,115,28.9,12.4,66.7774864065258,"Northeast"
"AL101945","            UNNAMED",19451002,80,7.5,-23.5,162.299572211333,"West"
"AL111945","            UNNAMED",19451010,85,25,45.7,28.6806858045545,"Northeast"
"AL011946","            UNNAMED",19460613,35,2.6,-8.30000000000001,162.606677853088,"West"
"AL021946","            UNNAMED",19460705,70,15.1,26.3,29.8620504168671,"Northeast"
"AL031946","            UNNAMED",19460825,35,1.5,-5.5,164.744881296942,"West"
"AL041946","            UNNAMED",19460912,85,29,48.5,30.8768130790604,"Northeast"
"AL051946","            UNNAMED",19461001,80,10.5,10,46.3971810272964,"Northeast"
"AL061946","            UNNAMED",19461005,85,7.1,18,21.5264798329494,"East"
"AL071946","            UNNAMED",19461031,40,9,-7.19999999999999,128.65980825409,"Northwest"
"AL011947","            UNNAMED",19470731,45,6.6,-4.89999999999998,126.591088267399,"Northwest"
"AL021947","            UNNAMED",19470809,95,7.6,-23.3,161.934696238925,"West"
"AL031947","            UNNAMED",19470818,70,11.7,-15.9,143.652541791115,"Northwest"
"AL041947","            UNNAMED",19470904,125,23.5,-71.4,161.781988304326,"West"
"AL051947","            UNNAMED",19470907,50,3.8,-3.89999999999998,135.744059202889,"Northwest"
"AL061947","            UNNAMED",19470920,55,18.8,9.39999999999998,63.4349488229221,"Northeast"
"AL071947","            UNNAMED",19471005,50,9,-4.10000000000002,114.491901028232,"Northwest"
"AL081947","            UNNAMED",19471008,50,4.4,8.80000000000001,26.565051177078,"Northeast"
"AL091947","            UNNAMED",19471008,90,19,-4,101.888658039628,"North"
"AL101947","            UNNAMED",19471017,105,20.5,16.2,51.6826609459942,"Northeast"
"AL011948","            UNNAMED",19480522,45,19,4.19999999999999,77.535067157935,"North"
"AL021948","            UNNAMED",19480707,35,8.3,2.79999999999995,71.3582081063009,"North"
"AL031948","            UNNAMED",19480826,105,42.6,43.6,44.3353455985768,"Northeast"
"AL041948","            UNNAMED",19480830,50,1.4,-8.60000000000002,170.753887254437,"West"
"AL051948","            UNNAMED",19480901,70,15.7,7.19999999999999,65.3638703501095,"Northeast"
"AL061948","            UNNAMED",19480904,115,48.2,14.2,73.5847203238005,"North"
"AL071948","            UNNAMED",19480907,55,10,3,73.3007557660064,"North"
"AL081948","            UNNAMED",19480918,115,29.3,40.2,36.0866507001338,"Northeast"
"AL091948","            UNNAMED",19481003,110,29.8,46,32.936219192909,"Northeast"
"AL101948","            UNNAMED",19481108,65,11,-6.5,120.579226872489,"Northwest"
"AL011949","            UNNAMED",19490821,95,44.8,48.5,42.7290101190851,"Northeast"
"AL021949","            UNNAMED",19490823,115,35,43,39.143986414571,"Northeast"
"AL031949","            UNNAMED",19490830,40,3.4,-12.2,164.42745640319,"West"
"AL041949","            UNNAMED",19490903,110,42.5,18.5,66.4767909795404,"Northeast"
"AL051949","            UNNAMED",19490903,50,11.1,0.5,87.4208524997166,"North"
"AL061949","            UNNAMED",19490905,65,19.2,7.19999999999999,69.4439547804166,"North"
"AL071949","            UNNAMED",19490911,45,5.6,-4.5,128.784364100297,"Northwest"
"AL081949","            UNNAMED",19490913,50,14,2.30000000000001,80.6704603573019,"North"
"AL091949","            UNNAMED",19490920,80,-7.9,-4.69999999999999,239.250032697804,"Southwest"
"AL101949","            UNNAMED",19490920,70,4.3,-9.80000000000001,156.309310597173,"Northwest"
"AL111949","            UNNAMED",19490927,95,30.7,2.5,85.3444925719864,"North"
"AL121949","            UNNAMED",19491002,50,10.8,22.3,25.8411358077129,"Northeast"
"AL131949","            UNNAMED",19491013,80,24.2,29.7,39.1736579704442,"Northeast"
"AL141949","            UNNAMED",19491013,50,16.2,-2,97.0379407631847,"North"
"AL151949","            UNNAMED",19491101,45,15.5,-17.5,138.468229258917,"Northwest"
"AL161949","            UNNAMED",19491103,55,-3.5,-1.10000000000002,252.552811576717,"South"
"AL011950","               ABLE",19500812,110,35.4,25.2,54.5542896724018,"Northeast"
"AL021950","              BAKER",19500818,90,25,-35.7,144.997209918201,"Northwest"
"AL031950","            CHARLIE",19500821,95,33.7,-21,121.928907306472,"Northwest"
"AL041950","                DOG",19500830,125,44.6,51.8,40.7285779826161,"Northeast"
"AL051950","               EASY",19500901,105,16.2,-7,113.369113163482,"Northwest"
"AL061950","                FOX",19500908,120,30,1.5,87.1375947738883,"North"
"AL071950","             GEORGE",19500927,95,37.2,43.5,40.5361488180316,"Northeast"
"AL081950","                HOW",19501001,40,-2.6,-10,194.574216198039,"West"
"AL091950","               ITEM",19501008,90,-5.1,-5.60000000000002,222.324573343971,"Southwest"
"AL101950","                JIG",19501011,100,25.1,9.5,69.2690445271734,"North"
"AL111950","               KING",19501013,115,16.9,-2.30000000000001,97.7500364229193,"North"
"AL121950","            UNNAMED",19501017,60,10.1,20.3,26.4520418965773,"Northeast"
"AL131950","               LOVE",19501018,70,7.5,8.30000000000001,42.1014232007183,"Northeast"
"AL141950","               MIKE",19501025,40,7.1,-8.30000000000001,139.455602833326,"Northwest"
"AL151950","            UNNAMED",19501027,45,1,-7.80000000000001,172.694240466689,"West"
"AL161950","            UNNAMED",19501110,60,4.3,2.80000000000001,56.9293221772382,"Northeast"
"AL011951","            UNNAMED",19510102,55,14.2,17,39.8718089581472,"Northeast"
"AL021951","               ABLE",19510516,80,8.5,9.30000000000001,42.4266405368231,"Northeast"
"AL031951","              BAKER",19510802,50,19.7,-3.20000000000005,99.2263442197763,"North"
"AL041951","            CHARLIE",19510812,115,10.3,-55.8,169.541618550101,"West"
"AL051951","                DOG",19510827,80,3.2,-53.9,176.602383396458,"West"
"AL061951","               EASY",19510901,130,35,14.9,66.9398525916498,"Northeast"
"AL071951","                FOX",19510902,100,44.9,-0.899999999999977,91.1483139659846,"North"
"AL081951","             GEORGE",19510919,50,2.9,-5.40000000000003,151.762554461833,"Northwest"
"AL091951","                HOW",19510929,85,60.8,-211.2,163.940012692839,"West"
"AL101951","               ITEM",19511012,55,8.1,-2.69999999999999,108.434948822922,"North"
"AL111951","                JIG",19511015,65,2.1,5.30000000000001,21.6147789427862,"East"
"AL121951","            UNNAMED",19511203,70,2.5,29,4.92710994764901,"East"
"AL011952","            UNNAMED",19520202,60,28,19.8,54.7342323406543,"Northeast"
"AL021952","               ABLE",19520818,85,33.9,-44.5,142.699931184365,"Northwest"
"AL031952","            UNNAMED",19520827,45,5.3,-4.69999999999999,131.566369637549,"Northwest"
"AL041952","              BAKER",19520831,95,42.3,10.9,75.5501906253799,"North"
"AL051952","            UNNAMED",19520908,45,2,-335.4,179.658347642068,"West"
"AL061952","            CHARLIE",19520924,105,20,24.5,39.2256740973367,"Northeast"
"AL071952","                DOG",19520924,60,9.6,-11.1,139.144623741104,"Northwest"
"AL081952","            UNNAMED",19520925,40,11.6,-4.30000000000001,110.339222112652,"North"
"AL091952","               EASY",19521006,90,-0.699999999999999,-2,199.290046219189,"West"
"AL101952","                FOX",19521020,125,20,7.30000000000001,69.9479178539014,"North"
"AL111952","            UNNAMED",19521124,50,4.5,3.69999999999999,50.5721978039639,"Northeast"
"AL011953","              ALICE",19530525,60,16.7,-3.69999999999999,102.492475577361,"North"
"AL021953","            UNNAMED",19530711,45,15.3,12.7,50.3051096062104,"Northeast"
"AL031953","            BARBARA",19530811,80,31.2,15.4,63.7295260705895,"Northeast"
"AL041953","              CAROL",19530828,140,47.8,-31.5,123.384715002874,"Northwest"
"AL051953","            UNNAMED",19530829,35,6.2,-1.90000000000003,107.037767795626,"North"
"AL061953","              DOLLY",19530908,65,23.7,41.3,29.8493538189806,"Northeast"
"AL071953","               EDNA",19530915,100,35.7,60,30.7526455511316,"Northeast"
"AL081953","            UNNAMED",19530915,45,5.8,8.5,34.307787844716,"Northeast"
"AL091953","           FLORENCE",19530923,100,17.1,-3.30000000000001,100.922804719869,"North"
"AL101953","               GAIL",19531002,70,21.4,-22.5,136.435356999113,"Northwest"
"AL111953","            UNNAMED",19531003,55,28.5,37.7,37.0881200420289,"Northeast"
"AL121953","              HAZEL",19531007,75,42,58.3,35.7694180729892,"Northeast"
"AL131953","            UNNAMED",19531123,45,11.3,-1.80000000000001,99.0507216771838,"North"
"AL141953","            UNNAMED",19531207,55,3,-9.19999999999999,161.939528063801,"West"
"AL011954","            UNNAMED",19540528,45,17.3,33,27.6654350413035,"Northeast"
"AL021954","            UNNAMED",19540618,60,23.7,18.1,52.6305542253827,"Northeast"
"AL031954","              ALICE",19540624,95,7.8,-10.3,142.8640247955,"Northwest"
"AL041954","            UNNAMED",19540710,45,6.8,11,31.723602957684,"Northeast"
"AL051954","            BARBARA",19540727,50,3.7,-6.59999999999997,150.724745722747,"Northwest"
"AL061954","              CAROL",19540825,100,24.7,4.5,79.6747417830725,"North"
"AL071954","              DOLLY",19540831,75,28,45.1,31.8337709631492,"Northeast"
"AL081954","               EDNA",19540905,110,39.2,16.4,67.2971578767871,"Northeast"
"AL091954","            UNNAMED",19540906,40,13,13.7,43.4982074776407,"Northeast"
"AL101954","           FLORENCE",19540910,55,-2.3,-3.30000000000001,214.875328344602,"Southwest"
"AL111954","            UNNAMED",19540915,40,-0.5,-6.5,184.398705354996,"West"
"AL121954","              GILDA",19540924,60,7.6,-22.2,161.101753084736,"West"
"AL131954","            UNNAMED",19540925,85,25,27.5,42.2736890060937,"Northeast"
"AL141954","              HAZEL",19541005,115,46.1,-16.5,109.69318095495,"North"
"AL151954","            UNNAMED",19541116,35,1.5,-13.7,173.751628334962,"West"
"AL161954","              ALICE",19541230,80,-9.1,-14.1,212.837796480318,"Southwest"
"AL011955","             BRENDA",19550731,60,5.2,-7.5,145.265140460214,"Northwest"
"AL021955","             CONNIE",19550803,120,30.1,-43,145.007979801441,"Northwest"
"AL031955","              DIANE",19550807,90,49.3,12.2,76.1005656787389,"North"
"AL041955","              EDITH",19550821,85,29.1,-13,114.072006100545,"Northwest"
"AL051955","            UNNAMED",19550825,45,6.9,-10.2,145.922804719869,"Northwest"
"AL061955","              FLORA",19550902,90,29,-0.899999999999977,91.7775743441427,"North"
"AL071955","             GLADYS",19550903,65,1.7,-4.19999999999999,157.963773059855,"West"
"AL081955","               IONE",19550910,120,59.4,26.4,66.0375110254218,"Northeast"
"AL091955","              HILDA",19550912,105,2.6,-33.4,175.548825997113,"West"
"AL101955","              JANET",19550921,150,7.3,-47.9,171.334751227609,"West"
"AL111955","            UNNAMED",19550923,45,33.5,15.5,65.1706534118504,"Northeast"
"AL121955","            UNNAMED",19551010,55,11.2,6.19999999999999,61.032339353936,"Northeast"
"AL131955","              KATIE",19551014,95,19.5,16,50.6306827576353,"Northeast"
"AL091956","            UNNAMED",19560607,40,3,8.70000000000005,19.0256060375686,"East"
"AL011956","            UNNAMED",19560612,50,15.2,-2.30000000000001,98.6044815930927,"North"
"AL021956","               ANNA",19560725,75,1.3,-7,169.479215686126,"West"
"AL031956","              BETSY",19560809,105,28.5,17.2,58.8886503386622,"Northeast"
"AL041956","              CARLA",19560907,60,48.2,-269,169.841421158832,"West"
"AL051956","               DORA",19560910,50,0.199999999999999,-6.69999999999999,178.290185955858,"West"
"AL061956","              ETHEL",19560911,50,5.9,4,55.8640599220877,"Northeast"
"AL071956","             FLOSSY",19560920,80,29.5,30,44.5185341941616,"Northeast"
"AL101956","            UNNAMED",19561009,40,4.4,-0.5,96.4830736928972,"North"
"AL111956","            UNNAMED",19561014,55,16.6,11.8,54.5931342627303,"Northeast"
"AL081956","              GRETA",19561031,85,13.7,32.7,22.7317463453513,"Northeast"
"AL121956","            UNNAMED",19561119,40,0.5,-3.5,171.869897645844,"West"
"AL011957","            UNNAMED",19570608,65,8,28.7,15.5755804219261,"East"
"AL021957","             AUDREY",19570624,110,18.4,12.1,56.6707323617693,"Northeast"
"AL031957","             BERTHA",19570808,55,5.7,-7.80000000000001,143.841814560192,"Northwest"
"AL041957","             CARRIE",19570902,120,37,15.3,67.5342443658504,"North"
"AL051957","             DEBBIE",19570907,35,9.2,5.40000000000003,59.5889187328745,"Northeast"
"AL061957","             ESTHER",19570916,55,12.7,2,81.0505419157911,"North"
"AL071957","             FRIEDA",19570920,75,16.3,13.3,50.7872429640315,"Northeast"
"AL081957","            UNNAMED",19571023,50,15.5,13.4,49.1560566012765,"Northeast"
"AL111958","            UNNAMED",19580525,55,20,15.5,52.2243156940453,"Northeast"
"AL011958","               ALMA",19580614,55,8,-6.5,129.093858886229,"Northwest"
"AL021958","              BECKY",19580808,60,26,-41.8,148.117992526106,"Northwest"
"AL031958","               CLEO",19580811,120,27.2,3.5,82.6676728253061,"North"
"AL041958","              DAISY",19580823,115,17.2,24,35.6279072914209,"Northeast"
"AL051958","               ELLA",19580830,95,15,-41.5,160.127824180756,"West"
"AL061958","               FIFI",19580904,75,19.5,-19.7,135.292322869229,"Northwest"
"AL071958","              GERDA",19580914,50,13.9,-25.5,151.405285257934,"Northwest"
"AL081958","             HELENE",19580921,130,34.2,46.5,36.3338820825665,"Northeast"
"AL091958","               ILSA",19580924,95,26.3,5.5,78.1882195175704,"North"
"AL101958","             JANICE",19581004,85,29.5,52.9,29.1464830766284,"Northeast"
"AL121958","            UNNAMED",19581015,60,23.7,15.7,56.4776269596078,"Northeast"
"AL011959","             ARLENE",19590528,55,11.1,6.5,59.647375272363,"Northeast"
"AL021959","             BEULAH",19590615,60,0.299999999999997,-2.90000000000003,174.09385888623,"West"
"AL031959","            UNNAMED",19590618,75,22.7,41.3,28.7948146285282,"Northeast"
"AL041959","              CINDY",19590704,65,21.5,22.8,43.319116397157,"Northeast"
"AL051959","              DEBRA",19590722,75,8.7,-7.60000000000002,131.139267375117,"Northwest"
"AL121959","            UNNAMED",19590802,60,12.5,18,34.7778313663639,"Northeast"
"AL061959","              EDITH",19590818,50,2.4,-7.60000000000002,162.474431626277,"West"
"AL131959","            UNNAMED",19590828,60,24.8,32.9,37.0089647987552,"Northeast"
"AL141959","            UNNAMED",19590909,55,18.2,21,40.9143832200251,"Northeast"
"AL071959","              FLORA",19590909,65,21.9,21.7,45.2628228332365,"Northeast"
"AL081959","             GRACIE",19590920,115,23.2,4.90000000000003,78.0740076175805,"North"
"AL091959","             HANNAH",19590927,105,29.2,24.9,49.5444546210623,"Northeast"
"AL101959","              IRENE",19591006,40,11.3,9,51.4640743193768,"Northeast"
"AL111959","             JUDITH",19591014,75,18,21,40.6012946450045,"Northeast"
"AL011960","            UNNAMED",19600622,50,19.3,4.19999999999999,77.722901948892,"North"
"AL021960","               ABBY",19600709,70,8.5,-42.2,168.611758992261,"West"
"AL031960","             BRENDA",19600727,60,28.3,25.1,48.4293539197421,"Northeast"
"AL041960","               CLEO",19600817,75,18.2,14.2,52.0379407631847,"Northeast"
"AL051960","              DONNA",19600829,125,50.8,-27.2,118.166069179321,"Northwest"
"AL081960","            UNNAMED",19600901,40,10.5,-3.5,108.434948822922,"North"
"AL061960","              ETHEL",19600912,100,14.8,6.39999999999998,66.6147789427863,"Northeast"
"AL071960","           FLORENCE",19600917,50,9.9,-23.7,157.328656378019,"Northwest"
"AL011961","               ANNA",19610720,100,5.4,-28.9,169.416259332292,"West"
"AL021961","              BETSY",19610902,120,41.5,21.2,62.9400839543244,"Northeast"
"AL031961","              CARLA",19610903,150,47.5,12,75.8219355852931,"North"
"AL041961","             DEBBIE",19610906,105,40.6,15.6,68.9814047148989,"North"
"AL051961","             ESTHER",19610910,125,38.3,-34.9,132.340631986877,"Northwest"
"AL061961","            UNNAMED",19610912,35,21.8,15,55.4691742577114,"Northeast"
"AL071961","            FRANCES",19610930,110,30,-2.19999999999999,94.1941827883908,"North"
"AL081961","              GERDA",19611016,60,26.5,32,39.6290053044643,"Northeast"
"AL091961","             HATTIE",19611027,140,4.1,-8.60000000000002,154.510799443713,"Northwest"
"AL101961","              JENNY",19611101,70,17.5,16.2,47.2091275953003,"Northeast"
"AL111961","               INGA",19611105,60,-1.4,1,305.537677791974,"Southeast"
"AL011962","               ALMA",19620826,85,20,24.2,39.5719028138893,"Northeast"
"AL021962","              BECKY",19620827,35,28.9,4.80000000000001,80.5698303023553,"North"
"AL031962","              CELIA",19620912,60,24.8,-6.20000000000005,104.036243467927,"North"
"AL041962","              DAISY",19620929,95,31.5,-6,100.784297867563,"North"
"AL051962","               ELLA",19621014,100,34.1,34.4,44.7490711830854,"Northeast"
"AL011963","             ARLENE",19630731,90,33.8,-10.7,107.566123137274,"North"
"AL021963","             BEULAH",19630820,105,40.5,14,70.9308064626519,"North"
"AL031963","            UNNAMED",19630910,50,24.4,44.4,28.790975072192,"Northeast"
"AL041963","              CINDY",19630916,70,1.1,-4.40000000000003,165.963756532074,"West"
"AL051963","              DEBRA",19630919,65,21,-9.69999999999999,114.792440018642,"Northwest"
"AL061963","              EDITH",19630923,85,12.1,-20,148.826061800629,"Northwest"
"AL071963","              FLORA",19630926,125,43.5,-8,100.420712396794,"North"
"AL081963","              GINNY",19631016,95,28,9,72.1811110854772,"North"
"AL091963","             HELENA",19631025,45,5.6,-1,100.124671655398,"North"
"AL011964","            UNNAMED",19640602,50,21.7,30.3,35.6091634436065,"Northeast"
"AL021964","            UNNAMED",19640728,45,35.2,6.80000000000001,79.0661832142442,"North"
"AL031964","               ABBY",19640805,55,1.7,-10.8,171.054618166461,"West"
"AL041964","             BRENDA",19640807,45,4.1,13.5,16.8937301791981,"East"
"AL051964","               CLEO",19640820,135,40.4,-3.69999999999999,95.2327880491894,"North"
"AL061964","               DORA",19640828,115,35,-34,134.169684513742,"Northwest"
"AL071964","              ETHEL",19640904,100,28.2,4.69999999999999,80.5376777919744,"North"
"AL081964","           FLORENCE",19640905,40,17.2,-6.30000000000001,110.116725168456,"North"
"AL091964","             GLADYS",19640913,125,32.8,-10.6,107.909314216464,"North"
"AL101964","              HILDA",19640928,130,9.8,-2.5,104.311041262606,"North"
"AL111964","             ISBELL",19641008,110,23.5,3.5,81.5288553669852,"North"
"AL121964","            UNNAMED",19641105,35,7.2,-8.79999999999995,140.7105931375,"Northwest"
"AL011965","            UNNAMED",19650611,45,27.9,32.2,40.9076082668212,"Northeast"
"AL021965","               ANNA",19650821,80,21.7,39.2,28.967660646064,"Northeast"
"AL031965","              BETSY",19650827,135,28.1,-32.5,139.152802231725,"Northwest"
"AL041965","              CAROL",19650916,85,24.3,5.90000000000003,76.3527616668559,"North"
"AL051965","             DEBBIE",19650924,45,12.5,-4.19999999999999,108.572348510407,"North"
"AL061965","              ELENA",19651012,70,27.9,13,65.0168429926899,"Northeast"
"AL011966","               ALMA",19660604,110,29.3,13.5,65.2620725323522,"Northeast"
"AL021966","              BECKY",19660701,65,13.1,-0.699999999999989,93.0586975740958,"North"
"AL031966","              CELIA",19660713,70,32.9,2.5,85.6545682507709,"North"
"AL051966","               ELLA",19660722,45,14.3,-33.4,156.822116308549,"Northwest"
"AL041966","            DOROTHY",19660722,75,22.5,2.5,83.6598082540901,"North"
"AL061966","              FAITH",19660821,110,50,-332.5,171.44816976618,"West"
"AL071966","              GRETA",19660901,50,14.3,-23.3,148.461148307423,"Northwest"
"AL081966","             HALLIE",19660920,45,-1.5,-1.30000000000001,229.085616779975,"Southwest"
"AL091966","               INEZ",19660921,130,11.6,-65.5,169.957092879312,"West"
"AL101966","             JUDITH",19660927,45,3,-20.2,171.552472752092,"West"
"AL111966","               LOIS",19661104,70,14.7,35.7,22.3801350519596,"East"
"AL111967","             ARLENE",19670828,75,30.9,-9.89999999999998,107.764853300697,"North"
"AL121967","              CHLOE",19670905,95,29.7,-338.2,174.981282284235,"West"
"AL131967","             BEULAH",19670905,140,11.8,-43.3,164.756078439562,"West"
"AL141967","              DORIA",19670908,75,1,10,5.71059313749964,"East"
"AL181967","              EDITH",19670926,50,2,-18.5,173.82982490497,"West"
"AL191967","               FERN",19671001,75,1.9,-5.80000000000001,161.861917844403,"West"
"AL211967","             GINGER",19671005,45,2.7,-6,155.772254682046,"Northwest"
"AL251967","              HEIDI",19671019,80,22.5,17.2,52.604096557668,"Northeast"
"AL011968","               ABBY",19680601,65,20,11,61.189206257027,"Northeast"
"AL021968","             BRENDA",19680617,65,15,42.5,19.4400348281762,"East"
