"ID","Name","Date","Maximum.Wind","dLat","dLong","angle","direction"
"EP021995","             ADOLPH",19950615,115,7,-5.59999999999999,128.65980825409,"Northwest"
"EP031995","            BARBARA",19950707,120,6,-41.2,171.714202976046,"West"
"EP041995","              COSME",19950717,65,3.6,-16.9,167.974720390365,"West"
"EP051995","             DALILA",19950724,55,7.6,-18.8,157.988716802081,"West"
"EP061995","              ERICK",19950801,55,5.3,-9.79999999999998,151.594753566529,"Northwest"
"EP071995","            FLOSSIE",19950807,70,9.5,-15,147.652556500558,"Northwest"
"EP081995","                GIL",19950820,55,7.2,-21.3,161.32329826781,"West"
"EP091995","          HENRIETTE",19950901,85,8.9,-23.9,159.575427196555,"West"
"EP101995","             ISMAEL",19950912,70,15.7,-2.30000000000001,98.3343645173579,"North"
"EP111995","           JULIETTE",19950916,130,8.3,-12,145.329682089019,"Northwest"
"EP011996","            UNNAMED",19960513,45,3.1,-12.8,166.385817255171,"West"
"EP021996","            UNNAMED",19960515,30,0.799999999999999,-5.70000000000002,172.010673233603,"West"
"EP031996","               ALMA",19960620,90,5.6,-6.80000000000001,140.527540151656,"Northwest"
"EP041996","              BORIS",19960627,80,6.3,-11.2,150.642246457209,"Northwest"
"EP051996","           CRISTINA",19960701,60,7.2,-8.60000000000002,140.06361685303,"Northwest"
"EP061996","            UNNAMED",19960704,30,1.8,-1.30000000000001,125.837652954279,"Northwest"
"EP071996","            DOUGLAS",19960729,115,9.5,-40.3,166.73570919162,"West"
"EP081996","              ELIDA",19960830,55,11.3,-9.80000000000001,130.933681225194,"Northwest"
"EP091996","             FAUSTO",19960910,105,13.7,-5.10000000000002,110.418425517431,"North"
"CP011996","            UNNAMED",19960916,30,3.6,-19.2,169.380344723845,"West"
"EP101996","          GENEVIEVE",19960927,45,-1.5,-10.8,187.907162702958,"West"
"EP111996","             HERNAN",19960930,75,9.4,-6.80000000000001,125.882137246204,"Northwest"
"EP121996","            UNNAMED",19961107,30,3,-18.8,170.933497260184,"West"
"EP011997","             ANDRES",19970601,45,2.8,6.59999999999997,22.9887168020807,"Northeast"
"EP021997","             BLANCA",19970609,40,2.5,-14.2,170.015039795357,"West"
"EP031997","             CARLOS",19970621,30,0.199999999999999,-11.2,178.976969811332,"West"
"EP041997","            UNNAMED",19970625,45,3.9,-10.2,159.075498255079,"West"
"EP051997","            UNNAMED",19970629,30,0.5,-13.9,177.939888976277,"West"
"EP061997","            DOLORES",19970705,80,10.7,-35.6,163.271229471525,"West"
"EP071997","            ENRIQUE",19970712,100,13.9,-22.3,148.063954127386,"Northwest"
"EP081997","            FELICIA",19970714,115,8,-41.2,169.011348903506,"West"
"CP011997","            UNNAMED",19970726,25,-1.4,-4.90000000000001,195.945395900923,"West"
"EP091997","          GUILLERMO",19970730,140,28,-35.3,141.578509038494,"Northwest"
"EP101997","              HILDA",19970810,45,6.7,-15.8,157.020596556016,"Northwest"
"EP111997","            IGNACIO",19970817,35,16.3,-3.59999999999999,102.454349298159,"North"
"EP121997","             JIMENA",19970825,120,9.6,-8.09999999999999,130.155999624919,"Northwest"
"CP021997","              OLIWA",19970828,140,25.9,-54.9,154.743615207728,"Northwest"
"EP131997","              KEVIN",19970903,50,3.5,-14.6,166.519110185067,"West"
"EP141997","              LINDA",19970909,160,11.1,-23.3,154.527110413893,"Northwest"
"EP151997","              MARTY",19970912,40,-2.7,-3.80000000000001,215.394795844987,"Southwest"
"EP161997","               NORA",19970916,115,23.4,-12.4,117.919766428109,"Northwest"
"EP171997","               OLAF",19970926,60,7.7,-9.59999999999997,141.267481404849,"Northwest"
"CP031997","            UNNAMED",19971005,25,1.6,-14.6,173.745967256084,"West"
"EP181997","            PAULINE",19971005,115,7,-6,130.601294645004,"Northwest"
"CP041997","            UNNAMED",19971030,30,-2.1,-8.59999999999999,193.722297133134,"West"
"EP191997","               RICK",19971107,85,8,9.5,40.1009075462122,"Northeast"
"CP051997","               PAKA",19971128,160,12.8,-62.3,168.389722373333,"West"
"EP011998","             AGATHA",19980611,55,7.9,-18.4,156.763838488778,"Northwest"
"EP021998","            UNNAMED",19980619,30,3.4,-9.09999999999999,159.512985806669,"West"
"EP031998","               BLAS",19980622,120,10,-37.3,164.992124779489,"West"
"EP041998","              CELIA",19980717,50,5.9,-17,160.860217741347,"West"
"EP051998","              DARBY",19980723,100,11.2,-42.6,165.269678619155,"West"
"EP061998","            ESTELLE",19980729,115,8.1,-47.8,170.382247099636,"West"
"EP071998","              FRANK",19980806,40,11.9,-5.59999999999999,115.201123645475,"Northwest"
"EP081998","          GEORGETTE",19980811,100,13.9,-18.1,142.477330306661,"Northwest"
"CP011998","            UNNAMED",19980816,30,1.3,-12.2,173.917663306718,"West"
"EP091998","             HOWARD",19980820,130,8.3,-37,167.356469773512,"West"
"EP101998","               ISIS",19980901,65,9.7,-0.300000000000011,91.7714697400341,"North"
"EP111998","             JAVIER",19980906,50,2.7,1.60000000000002,59.3493320429468,"Northeast"
"EP121998","            UNNAMED",19981001,30,0.899999999999999,-1,138.012787504183,"Northwest"
"EP131998","                KAY",19981013,65,-4.3,-2.09999999999999,243.970407808487,"Southwest"
"EP141998","             LESTER",19981015,100,6.4,-23.5,164.765513553707,"West"
"EP151998","           MADELINE",19981016,75,5.9,-0.900000000000006,98.6731740478798,"North"
"EP011999","             ADRIAN",19990618,85,5.3,-14.9,160.419288338903,"West"
"EP021999","            BEATRIZ",19990709,105,6.9,-30.8,167.372746031176,"West"
"EP031999","            UNNAMED",19990714,30,0.699999999999999,-7.69999999999999,174.805571092265,"West"
"EP041999","            UNNAMED",19990723,30,0.9,-13,176.039688169542,"West"
"EP051999","             CALVIN",19990725,35,3.6,-7.40000000000001,154.057704510128,"Northwest"
"EP061999","            UNNAMED",19990726,30,1.8,-3.5,152.783888442693,"Northwest"
"EP071999","               DORA",19990806,120,16.2,-91.5,169.959873701363,"West"
"EP081999","             EUGENE",19990806,95,-0.0999999999999996,-41.9,180.136743844218,"West"
"EP091999","            UNNAMED",19990813,30,1.9,-5,159.193208987289,"West"
"EP101999","           FERNANDA",19990817,55,1.4,-17.5,175.426078740099,"West"
"EP111999","            UNNAMED",19990823,30,0.600000000000001,-1.59999999999999,159.443954780416,"West"
"EP121999","               GREG",19990905,65,4.6,-7.20000000000002,147.425942865428,"Northwest"
"EP131999","             HILARY",19990917,65,10.1,-7.40000000000001,126.229236717268,"Northwest"
"EP141999","              IRWIN",19991008,50,0.699999999999999,-7,174.2894068625,"West"
"EP012000","             ALETTA",20000522,90,2.8,-8.30000000000001,161.358208106301,"West"
"EP022000","                BUD",20000613,45,7.1,-4.59999999999999,122.938690542955,"Northwest"
"EP032000","           CARLOTTA",20000618,135,11.5,-23.3,153.730793592203,"Northwest"
"EP042000","            UNNAMED",20000706,25,0.399999999999999,-4.19999999999999,174.559667968994,"West"
"CP012000","              UPANA",20000720,40,-1.3,-25.9,182.873438497594,"West"
"EP052000","            UNNAMED",20000722,30,3.3,-9,159.863696571752,"West"
"EP062000","             DANIEL",20000723,110,26,-68.4,159.187353516741,"West"
"EP072000","             EMILIA",20000726,55,5.5,-13.9,158.412114169303,"West"
"EP082000","              FABIO",20000803,45,-2.2,-14.7,188.511705138425,"West"
"EP092000","              GILMA",20000805,70,7.3,-18.4,158.359835246065,"West"
"EP102000","             HECTOR",20000810,70,2.2,-21.4,174.130399556985,"West"
"EP112000","             ILEANA",20000813,60,6.2,-10.5,149.439160732628,"Northwest"
"CP022000","               WENE",20000816,45,5.8,2.5,66.6822916132449,"Northeast"
"EP122000","               JOHN",20000828,60,2.6,-4.5,149.981632572391,"Northwest"
"EP132000","             KRISTY",20000831,35,1.7,-1.79999999999998,136.636577041616,"Northwest"
"EP142000","               LANE",20000905,85,16.8,-20,139.96974072811,"Northwest"
"EP152000","             MIRIAM",20000915,35,4.5,-1.79999999999998,111.801409486352,"North"
"EP162000","             NORMAN",20000920,45,6.9,-2.90000000000003,112.796521467943,"Northwest"
"EP172000","             OLIVIA",20001002,55,5.7,-15.6,159.928474135461,"West"
"EP182000","               PAUL",20001025,40,1.5,-20.1,175.732106699709,"West"
"EP192000","               ROSA",20001103,55,6,-6.09999999999997,135.473508058735,"Northwest"
"EP012001","             ADOLPH",20010525,125,2.8,-11.4,166.200514603981,"West"
"EP022001","            BARBARA",20010620,50,11.2,-34.5,162.014616506784,"West"
"EP032001","              COSME",20010713,40,4.2,-8.19999999999999,152.878696595841,"Northwest"
"EP042001","              ERICK",20010720,35,7.2,-11.2,147.264773727892,"Northwest"
"EP052001","             DALILA",20010721,65,11.1,-27.3,157.873665190627,"West"
"EP062001","            UNNAMED",20010822,30,4,-2.40000000000001,120.963756532074,"Northwest"
"EP072001","            FLOSSIE",20010826,90,7.5,-9.90000000000001,142.853313301978,"Northwest"
"EP082001","                GIL",20010904,85,5.3,-14.9,160.419288338903,"West"
"EP092001","          HENRIETTE",20010904,55,4.7,-25.5,169.556805936503,"West"
"CP012001","            UNNAMED",20010910,30,-0.0999999999999996,-8.10000000000002,180.707319368544,"West"
"EP102001","                IVO",20010910,45,10.3,-18.6,151.023919076311,"Northwest"
"EP112001","           JULIETTE",20010921,125,17.6,-23.5,143.169132170676,"Northwest"
"EP122001","               KIKO",20010921,65,3.6,-13.2,164.744881296942,"West"
"CP022001","            UNNAMED",20010922,35,1.4,-17.7,175.477545853598,"West"
"EP132001","             LORENA",20011002,50,7.7,-4.69999999999999,121.399457483341,"Northwest"
"EP142001","            UNNAMED",20011003,30,1,-2.69999999999999,159.676863170337,"West"
"EP152001","             MANUEL",20011010,50,7.7,-22.6,161.185614475659,"West"
"EP162001","              NARDA",20011020,75,5.9,-21.5,164.65472278833,"West"
"EP172001","             OCTAVE",20011031,75,6.7,-9.69999999999999,145.36632260345,"Northwest"
"EP012002","               ALMA",20020524,100,6.6,-14.5,155.526281180955,"Northwest"
"EP022002","              BORIS",20020608,50,0.699999999999999,-0.300000000000011,113.198590513649,"Northwest"
"EP032002","            UNNAMED",20020627,30,1,-11.2,174.897834747642,"West"
"EP042002","           CRISTINA",20020709,55,8.5,-22.4,159.220034945303,"West"
"EP052002","            DOUGLAS",20020720,90,8.4,-32.9,165.677280021796,"West"
"EP062002","              ELIDA",20020723,140,21.4,-30.9,145.295205583864,"Northwest"
"EP072002","            UNNAMED",20020806,30,6,-7.09999999999999,139.799836113905,"Northwest"
"EP082002","             FAUSTO",20020821,125,30.3,-62.9,154.279092050598,"Northwest"
"CP012002","              ALIKA",20020821,55,5.1,-29.7,170.256358712963,"West"
"CP022002","                ELE",20020825,110,2.3,-22.3,174.111391253954,"West"
"EP092002","          GENEVIEVE",20020826,60,10.2,-16.6,148.431028870682,"Northwest"
"EP102002","             HERNAN",20020830,140,11,-21.6,153.012109418251,"Northwest"
"EP112002","            UNNAMED",20020905,30,5.7,-6.5,138.751729070526,"Northwest"
"EP122002","             ISELLE",20020915,60,9.7,-9.19999999999999,133.484592099978,"Northwest"
"EP132002","              JULIO",20020925,40,4.8,-2.5,117.512002623851,"Northwest"
"EP142002","              KENNA",20021022,145,12.3,-4.10000000000002,108.434948822922,"North"
"EP152002","             LOWELL",20021022,45,0.199999999999999,-18.7,179.387234277736,"West"
"CP032002","               HUKO",20021023,75,7,-25.3,164.534306376471,"West"
"EP162002","            UNNAMED",20021114,30,-0.4,-6.79999999999998,183.36646066343,"West"
"EP012003","             ANDRES",20030519,50,5.1,-39.7,172.679678062755,"West"
"EP022003","             BLANCA",20030617,50,1.6,-1.10000000000002,124.508522987669,"Northwest"
"EP032003","             CARLOS",20030626,55,1.8,-4.60000000000002,158.629377730657,"West"
"EP042003","            DOLORES",20030706,35,4.8,-9.5,153.1942116702,"Northwest"
"EP052003","            ENRIQUE",20030710,55,4.5,-24.3,169.508522987668,"West"
"EP062003","            FELICIA",20030717,45,4,-39.2,174.173657970444,"West"
"EP072003","          GUILLERMO",20030807,50,0.100000000000001,-25.8,179.777924447307,"West"
"EP082003","              HILDA",20030809,35,4.9,-19.4,165.824857944748,"West"
"CP012003","            UNNAMED",20030811,30,2.2,-21.6,174.184373470509,"West"
"EP092003","            IGNACIO",20030822,90,6.4,-6,133.152389734005,"Northwest"
"EP102003","             JIMENA",20030828,90,-0.800000000000001,-53,180.864776282291,"West"
"EP112003","              KEVIN",20030903,35,4.1,-5.09999999999999,141.203447901692,"Northwest"
"EP122003","              LINDA",20030913,65,0.800000000000001,-12.4,176.308614013549,"West"
"EP132003","              MARTY",20030918,85,13.4,-9,123.886959464052,"Northwest"
"EP142003","               NORA",20031001,90,8.1,1.40000000000001,80.1939072401029,"North"
"EP152003","               OLAF",20031003,65,9.1,-5.40000000000003,120.685173089595,"Northwest"
"EP162003","           PATRICIA",20031020,70,5.8,-15.2,159.114198539307,"West"
"EP012004","             AGATHA",20040522,50,4,-2.80000000000001,124.992020198559,"Northwest"
"EP022004","            UNNAMED",20040702,30,-1,-10.1,185.654420822641,"West"
"CP012004","            UNNAMED",20040704,25,1,-10.9,174.75818005302,"West"
"EP032004","               BLAS",20040712,55,12.3,-21.8,150.567431553684,"Northwest"
"EP042004","              CELIA",20040719,75,4.7,-23.5,168.69006752598,"West"
"EP052004","              DARBY",20040726,105,7.1,-29.2,166.333699927086,"West"
"EP062004","            UNNAMED",20040801,25,-0.4,-1.70000000000002,193.240519915187,"West"
"EP072004","            ESTELLE",20040819,60,2.4,-22.2,173.82982490497,"West"
"EP082004","              FRANK",20040823,75,4.8,-11.3,156.98524558121,"Northwest"
"EP092004","            UNNAMED",20040823,30,0.699999999999999,-14.9,177.31022967685,"West"
"EP102004","          GEORGETTE",20040826,55,8.4,-40.1,168.16896183235,"West"
"EP112004","             HOWARD",20040830,120,7.7,-24.4,162.485670500106,"West"
"EP122004","               ISIS",20040908,65,0.9,-30.1,178.287347423311,"West"
"EP132004","             JAVIER",20040910,130,18.8,-17.8,133.434930914408,"Northwest"
"EP142004","                KAY",20041004,40,0.199999999999999,-8.69999999999999,178.683087594207,"West"
"EP152004","             LESTER",20041011,45,2.3,-3.90000000000003,149.470294100066,"Northwest"
"EP162004","            UNNAMED",20041025,30,7.5,0.399999999999977,86.9471174852077,"North"
"EP012005","             ADRIAN",20050517,70,3.6,7.80000000000001,24.7751405688319,"Northeast"
"EP022005","            BEATRIZ",20050621,45,4.4,-12.8,161.029592191513,"West"
"EP032005","             CALVIN",20050626,45,8.3,-24.8,161.495769736222,"West"
"EP042005","               DORA",20050704,40,4,-8.40000000000001,154.536654938128,"Northwest"
"EP052005","             EUGENE",20050718,60,9.1,-10.1,137.981461219982,"Northwest"
"CP012005","                ONE",20050802,25,0.399999999999999,-9.09999999999999,177.48312434306,"West"
"EP062005","           FERNANDA",20050809,75,2.4,-27.2,174.957548930829,"West"
"EP072005","               GREG",20050811,45,1,-7.5,172.405356631409,"West"
"EP082005","             HILARY",20050819,90,12.2,-32.8,159.597254159123,"West"
"EP092005","              IRWIN",20050825,45,-3.5,-21.5,189.246112745563,"West"
"EP102005","               JOVA",20050912,110,8.9,-40.1,167.486321886355,"West"
"EP112005","            KENNETH",20050914,115,7.1,-36.2,168.903288475013,"West"
"EP122005","              LIDIA",20050917,35,1.7,0.800000000000011,64.7988763545246,"Northeast"
"EP132005","                MAX",20050917,70,8.3,-14.7,150.549804169702,"Northwest"
"EP142005","              NORMA",20050923,50,3.8,-11,160.942295489872,"West"
"EP152005","               OTIS",20050928,90,6.5,-5.79999999999998,131.742778059333,"Northwest"
"EP162005","            SIXTEEN",20051015,30,1.6,-19,175.186449106293,"West"
"EP012006","             ALETTA",20060527,40,1.8,-2.19999999999999,140.7105931375,"Northwest"
"EP022006","                TWO",20060603,30,0.699999999999999,3.69999999999999,10.7131230227911,"East"
"EP032006","                BUD",20060711,110,11.6,-34.5,161.415714122948,"West"
"EP042006","           CARLOTTA",20060712,75,7.1,-30.1,166.727654993004,"West"
"EP052006","             DANIEL",20060716,130,5.5,-43.8,172.842785970018,"West"
"EP062006","             EMILIA",20060721,55,19.1,-22.3,139.419871138855,"Northwest"
"EP072006","              FABIO",20060731,45,0.6,-29.3,178.826871548691,"West"
"EP082006","              GILMA",20060801,35,5,-8.39999999999998,149.237280465761,"Northwest"
"EP092006","             HECTOR",20060815,95,10.4,-30,160.880273670069,"West"
"CP012006","               IOKE",20060817,140,37.3,-50.9,143.765687148326,"Northwest"
"EP102006","             ILEANA",20060821,105,11.7,-21.2,151.106274120968,"Northwest"
"EP112006","               JOHN",20060828,115,16.6,-18.6,138.251945600364,"Northwest"
"EP122006","             KRISTY",20060830,70,-1,-18.5,183.094058058917,"West"
"EP132006","               LANE",20060913,110,10.3,-6.5,122.254710526867,"Northwest"
"CP022006","                TWO",20060914,30,1.8,-34.3,176.995980021305,"West"
"EP142006","             MIRIAM",20060916,40,7.1,2.40000000000001,71.3232982678098,"North"
"CP032006","              THREE",20060925,30,1.8,-6.40000000000001,164.291362170984,"West"
"CP042006","               FOUR",20061007,30,3.2,-0.699999999999989,102.339087278326,"North"
"EP152006","             NORMAN",20061009,45,4.6,12.6,20.0560947365754,"East"
"EP162006","             OLIVIA",20061009,40,2,14.7,7.74777203610812,"East"
"EP172006","               PAUL",20061021,90,9.3,-2.5,105.046391832199,"North"
"EP182006","           EIGHTEEN",20061026,30,-0.699999999999999,-4.80000000000001,188.297144969837,"West"
"EP192006","               ROSA",20061108,35,3.3,-2.60000000000002,128.233825177447,"Northwest"
"EP202006","             TWENTY",20061111,30,-0.4,-1.39999999999998,195.945395900923,"West"
"EP212006","             SERGIO",20061113,95,2.5,-3.99999999999997,147.994616791916,"Northwest"
"EP012007","              ALVIN",20070527,35,-1.7,-16.8,185.778119069127,"West"
"EP022007","            BARBARA",20070529,45,1,5.19999999999999,10.8855270546588,"East"
"EP032007","              THREE",20070611,30,4.6,-6.79999999999998,145.922804719869,"Northwest"
"EP042007","               FOUR",20070709,30,2.6,-6.5,158.198590513648,"West"
"EP052007","               FIVE",20070714,30,2,-7.5,165.068582821862,"West"
"EP062007","              COSME",20070714,65,4.6,-53.6,175.094843859124,"West"
"EP072007","             DALILA",20070722,50,11.3,-17.9,147.736400204798,"Northwest"
"EP082007","              ERICK",20070731,35,0.4,-5.19999999999999,175.601294645004,"West"
"EP092007","            FLOSSIE",20070808,120,3.7,-35.1,173.982496967154,"West"
"EP102007","                GIL",20070829,40,0.900000000000002,-15.2,176.611443009276,"West"
"EP112007","          HENRIETTE",20070830,75,16.4,-14.6,131.676879554865,"Northwest"
"EP122007","                IVO",20070918,70,9.1,-3.29999999999998,109.932536561939,"North"
"EP132007","           THIRTEEN",20070919,30,1.9,-3.5,151.504361381755,"Northwest"
"EP142007","           JULIETTE",20070929,50,7.2,-3.09999999999999,113.294563253894,"Northwest"
"EP152007","               KIKO",20071015,60,6.1,-13.7,155.998719034387,"Northwest"
"EP012008","               ALMA",20080529,55,4.9,-1.5,107.02052561152,"North"
"EP022008","              BORIS",20080627,70,3.6,-30.1,173.179745561519,"West"
"EP032008","           CRISTINA",20080627,45,-1,-15.2,183.764034864906,"West"
"EP042008","            DOUGLAS",20080701,35,5,-8.80000000000001,150.395549253995,"Northwest"
"EP052008","               FIVE",20080705,30,4.2,-2.89999999999998,124.624155079949,"Northwest"
"EP062008","              ELIDA",20080711,90,5.2,-51,174.17819625,"West"
"EP072008","             FAUSTO",20080716,80,14.4,-31.5,155.432828679399,"Northwest"
"EP082008","          GENEVIEVE",20080721,65,3.2,-39.7,175.391663419673,"West"
"CP012008","               KIKA",20080804,35,-1.3,-52.4,181.421168652802,"West"
"EP092008","             HERNAN",20080806,105,2.8,-39.1,175.903969592457,"West"
"EP102008","             ISELLE",20080813,45,-2.4,-20.5,186.677402178041,"West"
"EP112008","              JULIO",20080823,45,10.1,-4.09999999999999,112.094230341583,"North"
"EP122008","             KARINA",20080902,35,1.7,-4,156.974507991472,"Northwest"
"EP132008","             LOWELL",20080906,45,8.1,-5.39999999999998,123.69006752598,"Northwest"
"EP142008","              MARIE",20081001,70,-5.7,-23.6,193.578344888979,"West"
"EP152008","            NORBERT",20081004,115,14.8,-7.89999999999998,118.092576619291,"Northwest"
"EP162008","              ODILE",20081008,50,5.7,-15.6,159.928474135461,"West"
"EP172008","          SEVENTEEN",20081023,30,3.7,-12.5,163.511246294109,"West"
"EP182008","               POLO",20081102,40,1.4,-11.4,172.998732442505,"West"
"EP012009","                ONE",20090617,30,4.9,0.800000000000011,80.7273982227996,"North"
"EP022009","             ANDRES",20090621,70,5.6,-6.39999999999998,138.81407483429,"Northwest"
"EP032009","             BLANCA",20090706,45,10.6,-15.5,145.632908983879,"Northwest"
"EP042009","             CARLOS",20090710,90,-0.6,-24.7,181.391526652548,"West"
"EP052009","            DOLORES",20090714,50,17.5,-24.2,144.127784673492,"Northwest"
"EP062009","               LANA",20090730,55,2.4,-22.6,173.938211211271,"West"
"EP072009","            ENRIQUE",20090803,55,11.4,-17.7,147.215719134131,"Northwest"
"EP082009","            FELICIA",20090803,125,9.7,-33.1,163.666705504749,"West"
"CP012009","               MAKA",20090808,45,5.9,-29.9,168.837546684219,"West"
"EP092009","               NINE",20090809,30,-3.4,-21.2,189.111357044784,"West"
"EP102009","          GUILLERMO",20090812,110,25.9,-41.4,147.969743435757,"Northwest"
"EP112009","              HILDA",20090821,55,3.3,-44.4,175.749345425349,"West"
"EP122009","            IGNACIO",20090824,45,13.4,-12.2,132.316224840531,"Northwest"
"CP022009","                TWO",20090826,30,5,-23.5,167.988521613635,"West"
"EP142009","              KEVIN",20090827,45,4.9,-15.9,162.871952526403,"West"
"EP132009","             JIMENA",20090828,135,13.1,-16.5,141.552554670829,"Northwest"
"EP152009","              LINDA",20090906,70,5.4,-14.9,160.078667879515,"West"
"EP162009","              MARTY",20090915,40,6.2,-20.5,163.172634826797,"West"
"EP172009","               NORA",20090922,50,2,-19.2,174.053136946026,"West"
"EP182009","               OLAF",20091001,40,5.5,6.10000000000002,42.0390638658361,"Northeast"
"EP192009","           PATRICIA",20091011,50,5.2,-4.70000000000002,132.10873040378,"Northwest"
"EP202009","               RICK",20091015,155,12.4,-8.59999999999997,124.743180158303,"Northwest"
"CP032009","               NEKI",20091018,110,20.4,-9.10000000000002,114.040619534577,"Northwest"
"EP012010","             AGATHA",20100528,40,3,2.90000000000003,45.9710219310788,"Northeast"
"EP032010","               BLAS",20100615,55,1.6,-20.6,175.558758810567,"West"
"EP022010","                TWO",20100616,30,0.6,-1.19999999999999,153.434948822922,"Northwest"
"EP042010","              CELIA",20100618,140,3.2,-29,173.703181281016,"West"
"EP052010","              DARBY",20100620,105,7.4,-8.10000000000002,137.585794342425,"Northwest"
"EP062010","                SIX",20100714,30,4.7,-17,164.545443784875,"West"
"EP072010","            ESTELLE",20100804,55,2.3,-18.2,172.797504618523,"West"
"EP082010","              EIGHT",20100820,30,3.3,-7.60000000000002,156.529006881839,"Northwest"
"EP092010","              FRANK",20100821,80,6.9,-18,159.026506578679,"West"
"EP102010","                TEN",20100903,30,4,-4.40000000000001,137.726310993906,"Northwest"
"EP112010","             ELEVEN",20100903,30,2.6,-1.5,119.981639368849,"Northwest"
"EP122010","          GEORGETTE",20100920,35,8.6,-2.69999999999999,107.429862817668,"North"
"CP012010","              OMEKA",20101216,50,4.1,13,17.5044727268436,"East"
"EP012011","             ADRIAN",20110607,120,6,-18.4,161.939528063801,"West"
"EP022011","            BEATRIZ",20110618,80,6.6,-8.70000000000002,142.815293546767,"Northwest"
"EP032011","             CALVIN",20110707,70,3.6,-21.1,170.317648998352,"West"
"EP042011","               DORA",20110718,135,16.1,-25.8,148.034558074755,"Northwest"
"EP052011","             EUGENE",20110730,120,7.2,-44,170.706691400603,"West"
"EP062011","           FERNANDA",20110814,60,3.6,-27.2,172.460554860491,"West"
"EP072011","               GREG",20110816,75,5.7,-27.8,168.41289591024,"West"
"EP082011","              EIGHT",20110831,30,2.8,-5.20000000000002,151.699244233994,"Northwest"
"EP092011","             HILARY",20110921,125,8.4,-30.3,164.505151400861,"West"
"EP112011","              IRWIN",20111004,85,4,2.19999999999999,61.1892062570271,"Northeast"
"EP102011","               JOVA",20111005,110,11.6,-1.69999999999999,98.3374444388467,"North"
"EP122011","             TWELVE",20111006,30,7.2,-2.19999999999999,106.990823291986,"North"
"EP132011","            KENNETH",20111118,125,3.9,-32.6,173.17801857128,"West"
"EP012012","             ALETTA",20120513,45,4.5,-7.40000000000001,148.695876504409,"Northwest"
"EP022012","                BUD",20120520,100,11.5,-7.69999999999999,123.8048885737,"Northwest"
"EP032012","           CARLOTTA",20120613,95,9.3,-8.80000000000001,133.417646077381,"Northwest"
"EP042012","             DANIEL",20120704,100,2.9,-51.9,176.801827405195,"West"
"EP052012","             EMILIA",20120707,120,5.1,-55.2,174.721353936581,"West"
"EP062012","              FABIO",20120710,95,15.3,-16.3,136.812552685516,"Northwest"
"EP072012","              GILMA",20120806,70,7.8,-16.4,154.563783619583,"Northwest"
"EP082012","             HECTOR",20120811,45,5.6,-10.2,151.232350661156,"Northwest"
"EP092012","             ILEANA",20120825,75,5.1,-34.5,171.591088267399,"West"
"EP102012","               JOHN",20120902,40,9.2,-14.6,147.783453941424,"Northwest"
"EP112012","             KRISTY",20120911,50,7.7,-13.2,149.743562836471,"Northwest"
"EP122012","               LANE",20120915,75,7.8,-10.2,142.594643368591,"Northwest"
"EP132012","             MIRIAM",20120922,105,3.2,-10.3,162.741045707096,"West"
"EP142012","             NORMAN",20120928,45,4,-3,126.869897645844,"Northwest"
"EP152012","             OLIVIA",20121006,50,0.199999999999999,-7.09999999999999,178.386461067119,"West"
"EP162012","               PAUL",20121013,105,14.6,-3.90000000000001,104.955839930074,"North"
"EP172012","               ROSA",20121029,45,-0.700000000000001,-7.30000000000001,185.477368728829,"West"
"EP012013","              ALVIN",20130513,50,2.9,-14.9,168.986167109649,"West"
"EP022013","            BARBARA",20130528,70,4.9,2.20000000000005,65.8208928533104,"Northeast"
"EP032013","              COSME",20130623,75,11.3,-35.2,162.20218927068,"West"
"EP042013","             DALILA",20130628,70,7,-6.60000000000002,133.315315682104,"Northwest"
"EP052013","              ERICK",20130704,70,11.5,-15.3,143.070232177918,"Northwest"
"EP062013","            FLOSSIE",20130725,60,7.4,-37.6,168.866000789353,"West"
"EP072013","                GIL",20130730,75,2.1,-29.9,175.982478956341,"West"
"EP082013","          HENRIETTE",20130802,90,0.700000000000001,-42.5,179.05639012943,"West"
"CP032013","              THREE",20130809,30,9.4,-65.6,171.845443622782,"West"
"CP022013","              UNALA",20130812,35,5.3,-39.8,172.41478648312,"West"
"CP012013","               PEWA",20130815,65,20.8,-26.5,141.871430852479,"Northwest"
"EP092013","                IVO",20130820,40,10.9,-8.40000000000001,127.619363641159,"Northwest"
"EP102013","           JULIETTE",20130828,55,8.5,-11.1,142.556344056439,"Northwest"
"EP112013","               KIKO",20130829,65,7.4,-1,97.6960517220166,"North"
"EP122013","             LORENA",20130904,45,6.8,-7.90000000000001,139.279463530245,"Northwest"
"EP132013","             MANUEL",20130913,65,10,-6.20000000000002,121.798912824294,"Northwest"
"EP142013","              NARDA",20131006,55,1.6,-15,173.911471845805,"West"
"EP152013","             OCTAVE",20131012,55,12.1,0.299999999999983,88.579734453601,"North"
"EP162013","          PRISCILLA",20131013,40,6.1,-8.59999999999999,144.651833466804,"Northwest"
"EP172013","            RAYMOND",20131019,110,7.8,-15.4,153.138082155597,"Northwest"
"EP182013","              SONIA",20131101,40,8.6,0.400000000000006,87.3369992339328,"North"
"EP012014","             AMANDA",20140522,135,6.1,-3.79999999999998,121.920876219933,"Northwest"
"EP022014","              BORIS",20140601,40,4.2,-0.800000000000011,100.784297867563,"North"
"EP032014","           CRISTINA",20140609,130,7.4,-15.3,154.188797155993,"Northwest"
